Date,Time,Cured,Deaths,Confirmed,Total_Confirmed_cases_Indian_National,Total_Confirmed_cases_Foreign_National,Active cases,%Death rate,%Cure rate,%Active rate
23-07-2020,8:00 AM,187769,12556,337607,337597.0,10.0,137282,3.719117198399322,55.61762641177464,40.66325638982604
24-07-2020,8:00 AM,194253,12854,347502,347492.0,10.0,140395,3.6989715167106954,55.89982215929693,40.401206323992376
25-07-2020,8:00 AM,199967,13132,357117,357107.0,10.0,144018,3.6772262311791373,55.99481402453538,40.32795974428549
26-07-2020,8:00 AM,207194,13389,366368,366358.0,10.0,145785,3.6545222290156345,56.553519958074936,39.79195781290942
27-07-2020,8:00 AM,213238,13656,375799,375789.0,10.0,148905,3.633857461036352,56.742567170216,39.62357536874765
28-07-2020,8:00 AM,221944,13883,383723,383713.0,10.0,147896,3.6179744242591663,57.83963953164132,38.542386044099516
29-07-2020,8:00 AM,232277,14165,391440,391430.0,10.0,144998,3.618689965256489,59.339106887390145,37.04220314735336
30-07-2020,8:00 AM,239755,14463,400651,400641.0,10.0,146433,3.609874928553779,59.84135818954651,36.54876688189971
31-07-2020,8:00 AM,248615,14729,411798,411788.0,10.0,148454,3.5767536510619284,60.373046979344245,36.050199369593834
01-08-2020,8:00 AM,256158,14994,422118,422108.0,10.0,150966,3.5520873310306595,60.683979361221276,35.76393330774807
02-08-2020,8:00 AM,266883,15316,431719,431709.0,10.0,149520,3.547678003516176,61.818682985923715,34.63363901056011
03-08-2020,8:00 AM,276809,15576,441228,441218.0,10.0,148843,3.5301476787511223,62.736045763188194,33.733806558060685
04-08-2020,8:00 AM,287030,15842,450196,450186.0,10.0,147324,3.5189117628766136,63.75667487050085,32.72441336662254
05-08-2020,8:00 AM,299356,16142,457956,457946.0,10.0,142458,3.5247927748517323,65.36785193337352,31.10735529177476
06-08-2020,8:00 AM,305521,16476,468265,468255.0,10.0,146268,3.5185204958730636,65.24532049160197,31.23615901252496
07-08-2020,8:00 AM,316375,16792,479779,479769.0,10.0,146612,3.499944766236121,65.94181904585236,30.55823618791152
08-08-2020,8:00 AM,327281,17092,490262,490252.0,10.0,145889,3.4862991624886286,66.75634660650836,29.757354231003013
09-08-2020,8:00 AM,338362,17367,503084,503074.0,10.0,147355,3.4521074015472566,67.25755539830327,29.29033720014948
10-08-2020,8:00 AM,351710,17757,515332,515322.0,10.0,145865,3.4457398337382505,68.24920633688573,28.305053829376014
11-08-2020,8:00 AM,358421,18050,524513,524503.0,10.0,148042,3.4412874418746533,68.33405463734931,28.224657920776036
12-08-2020,8:00 AM,368435,18306,535601,535591.0,10.0,148860,3.417842759815609,68.78907993076936,27.793077309415033
13-08-2020,8:00 AM,381843,18650,548313,548303.0,10.0,147820,3.4013419342601763,69.63960365703531,26.959054408704517
14-08-2020,8:00 AM,390958,19063,560126,560116.0,10.0,150105,3.403341391044158,69.79822397103509,26.798434637920753
15-08-2020,8:00 AM,401442,19427,572734,572724.0,10.0,151865,3.391976030757734,70.09222431355569,26.515799655686585
16-08-2020,8:00 AM,408286,19749,584754,584744.0,10.0,156719,3.3773176412645314,69.82183961118693,26.800842747548543
17-08-2020,8:00 AM,417123,20037,595865,595855.0,10.0,158705,3.3626744312889665,70.00293690684971,26.63438866186133
18-08-2020,8:00 AM,428514,20265,604358,604348.0,10.0,155579,3.3531449902210277,70.90400060891061,25.74285440086836
19-08-2020,8:00 AM,437870,20687,615477,615467.0,10.0,156920,3.3611329099218983,71.14319462790648,25.495672462171616
20-08-2020,8:00 AM,446881,21033,628642,628632.0,10.0,160728,3.3457834506762194,71.08672344514048,25.567493104183303
21-08-2020,8:00 AM,459124,21359,643289,643279.0,10.0,162806,3.320280620374357,71.37134320655257,25.308376173073064
22-08-2020,8:00 AM,470873,21698,657450,657440.0,10.0,164879,3.3003270210662405,71.62111187162522,25.078561107308538
23-08-2020,8:00 AM,480114,21995,671942,671932.0,10.0,169833,3.273347997297386,71.45170267671912,25.274949325983492
24-08-2020,8:00 AM,488271,22253,682383,682373.0,10.0,171859,3.2610718614033467,71.55380482808042,25.185123310516232
25-08-2020,8:00 AM,502490,22465,693398,693388.0,10.0,168443,3.2398420531931156,72.46776021851808,24.292397728288805
26-08-2020,8:00 AM,514790,22794,703823,703813.0,10.0,166239,3.2385983407760186,73.1419689325299,23.619432726694072
27-08-2020,8:00 AM,522427,23089,718711,718701.0,10.0,173195,3.212556924827921,72.68943984438808,24.098003230784002
28-08-2020,8:00 AM,531563,23444,733568,733558.0,10.0,178561,3.1958864072587683,72.46267558017799,24.341438012563252
29-08-2020,8:00 AM,543170,23775,747995,747985.0,10.0,181050,3.1784971824677974,72.61679556681528,24.20470725071692
30-08-2020,8:00 AM,554711,24103,764281,764271.0,10.0,185467,3.153683004026006,72.57945703216487,24.26685996380912
31-08-2020,8:00 AM,562401,24399,780689,780679.0,10.0,193889,3.1253162270763393,72.03905780662978,24.835625966293875
