Date,Time,Cured,Deaths,Confirmed,Total_Confirmed_cases_Indian_National,Total_Confirmed_cases_Foreign_National,Active cases,%Death rate,%Cure rate,%Active rate
02-09-2020,8:00 AM,339876,4053,445139,445139.0,0.0,101210,0.9105021128231855,76.35277969353393,22.736718193642886
03-09-2020,8:00 AM,348330,4125,455531,455531.0,0.0,103076,0.9055366155102506,76.4668046741056,22.627658710384146
04-09-2020,8:00 AM,358009,4200,465730,465730.0,0.0,103521,0.9018100616236875,76.87050436948446,22.227685568891847
05-09-2020,8:00 AM,370163,4276,476506,476506.0,0.0,102067,0.8973654056821949,77.68275740494349,21.41987718937432
06-09-2020,8:00 AM,382104,4347,487331,487331.0,0.0,100880,0.8920015348910699,78.40748895514548,20.700509509963457
07-09-2020,8:00 AM,394019,4417,498125,498125.0,0.0,99689,0.8867252195734002,79.10042659974906,20.01284818067754
08-09-2020,8:00 AM,404074,4487,506493,506493.0,0.0,97932,0.8858957576906294,79.77879259930542,19.335311643003948
09-09-2020,8:00 AM,415765,4560,517094,517094.0,0.0,96769,0.8818512688215296,80.40414315385597,18.7140055773225
10-09-2020,8:00 AM,425607,4634,527512,527512.0,0.0,97271,0.878463428320114,80.6819560502889,18.439580521390983
11-09-2020,8:00 AM,435647,4702,537687,537687.0,0.0,97338,0.8744864577347043,81.022416387229,18.103097155036295
12-09-2020,8:00 AM,446716,4779,547686,547686.0,0.0,96191,0.8725802740986623,81.56425397034067,17.563165755560668
13-09-2020,8:00 AM,457008,4846,557587,557587.0,0.0,95733,0.8691020414751419,81.96173870624673,17.16915925227812
14-09-2020,8:00 AM,467139,4912,567123,567123.0,0.0,95072,0.8661260432040315,82.3699620717199,16.763911885076077
15-09-2020,8:00 AM,476903,4972,575079,575079.0,0.0,93204,0.8645768668304703,82.92825855230325,16.20716458086628
16-09-2020,8:00 AM,486531,5041,583925,583925.0,0.0,92353,0.8632957999743118,83.32080318534058,15.815901014685105
17-09-2020,8:00 AM,497376,5105,592760,592760.0,0.0,90279,0.8612254538092988,83.90849584992239,15.230278696268304
18-09-2020,8:00 AM,508088,5177,601462,601462.0,0.0,88197,0.8607360065972579,84.47549471122032,14.663769282182415
19-09-2020,8:00 AM,519891,5244,609558,609558.0,0.0,84423,0.8602954927997006,85.28983296093234,13.849871546267952
20-09-2020,8:00 AM,530711,5302,617776,617776.0,0.0,81763,0.8582398798269923,85.9067040480692,13.235056072103804
21-09-2020,8:00 AM,541319,5359,625514,625514.0,0.0,78836,0.8567354207899425,86.53986961123172,12.603394967978335
22-09-2020,8:00 AM,551821,5410,631749,631749.0,0.0,74518,0.8563527603526084,87.34813984667962,11.795507392967778
23-09-2020,8:00 AM,562376,5461,639302,639302.0,0.0,71465,0.8542128759177978,87.96718921573841,11.178597908343788
24-09-2020,8:00 AM,570667,5506,646530,646530.0,0.0,70357,0.8516232812089153,88.2661284085812,10.88224831020989
25-09-2020,8:00 AM,579474,5558,654385,654385.0,0.0,69353,0.8493470968925021,88.55245765107696,10.598195252030534
26-09-2020,8:00 AM,588169,5606,661458,661458.0,0.0,67683,0.8475216869400627,88.92008260539596,10.23239570766398
27-09-2020,8:00 AM,597294,5663,668751,668751.0,0.0,65794,0.8468024720710698,89.3148570992791,9.838340428649825
28-09-2020,8:00 AM,605090,5708,675674,675674.0,0.0,64876,0.8447860950695157,89.55354209278438,9.601671812146094
29-09-2020,8:00 AM,612300,5745,681161,681161.0,0.0,63116,0.8434129376168044,89.89064259404165,9.265944468341553
30-09-2020,8:00 AM,622136,5780,687351,687351.0,0.0,59435,0.8409095207543161,90.51212553702548,8.646964942220205
01-10-2020,8:00 AM,629211,5828,693484,693484.0,0.0,58445,0.8403942989311938,90.73186980521541,8.4277358958534
02-10-2020,8:00 AM,636508,5869,700235,700235.0,0.0,57858,0.8381471934422016,90.8991981263433,8.2626546802145
03-10-2020,8:00 AM,643993,5900,706790,706790.0,0.0,56897,0.834759971137113,91.11518272754283,8.050057301320052
04-10-2020,8:00 AM,651791,5941,713014,713014.0,0.0,55282,0.8332234710678893,91.41349258219333,7.753283946738773
05-10-2020,8:00 AM,658875,5981,719256,719256.0,0.0,54400,0.8315537166182833,91.60507524441923,7.563371038962484
06-10-2020,8:00 AM,666433,6019,723512,723512.0,0.0,51060,0.8319143289952343,92.1108426674333,7.057243003571469
07-10-2020,8:00 AM,672479,6052,729307,729307.0,0.0,50776,0.8298288649361654,92.20794535086047,6.96222578420336
08-10-2020,8:00 AM,678828,6086,734427,734427.0,0.0,49513,0.8286732377758442,92.42960838858049,6.741718373643671
09-10-2020,8:00 AM,684930,6128,739719,739719.0,0.0,48661,0.8284226848303208,92.59326852493987,6.578308790229803
10-10-2020,8:00 AM,691040,6159,744864,744864.0,0.0,47665,0.8268623533960563,92.77398290157667,6.39915474502728
11-10-2020,8:00 AM,697699,6194,750517,750517.0,0.0,46624,0.8252977614098015,92.9624512169611,6.21225102162909
12-10-2020,8:00 AM,703208,6224,755727,755727.0,0.0,46295,0.8235778263843955,93.05053279821946,6.125889375396142
13-10-2020,8:00 AM,708712,6256,758951,758951.0,0.0,43983,0.8242956396394496,93.3804685677995,5.795235792561048
14-10-2020,8:00 AM,714427,6291,763573,763573.0,0.0,42855,0.823889791807725,93.56368022441862,5.612429983773653
15-10-2020,8:00 AM,719477,6319,767465,767465.0,0.0,41669,0.823360022932642,93.74720671300972,5.429433264057644
16-10-2020,8:00 AM,725099,6357,771503,771503.0,0.0,40047,0.8239760571248589,93.98524697894888,5.1907769639262575
17-10-2020,8:00 AM,730109,6382,775470,775470.0,0.0,38979,0.8229847705262614,94.15051517144441,5.026500058029324
18-10-2020,8:00 AM,735638,6406,779146,779146.0,0.0,37102,0.8221822354218594,94.41593744946391,4.76188031511424
19-10-2020,8:00 AM,740229,6429,783132,783132.0,0.0,36474,0.8209344018632874,94.52161321463049,4.657452383506229
20-10-2020,8:00 AM,744532,6453,786050,786050.0,0.0,35065,0.8209401437567585,94.71814770052795,4.4609121557152855
21-10-2020,8:00 AM,749676,6481,789553,789553.0,0.0,33396,0.8208441991861218,94.94942074819551,4.229735052618381
22-10-2020,8:00 AM,754415,6508,793299,793299.0,0.0,32376,0.8203716379322299,95.09844333599311,4.0811850260746585
23-10-2020,8:00 AM,758138,6524,796919,796919.0,0.0,32257,0.8186528367374853,95.13363340565353,4.047713757608991
24-10-2020,8:00 AM,762419,6544,800684,800684.0,0.0,31721,0.8173012074676153,95.22096107827808,3.9617377142543124
25-10-2020,8:00 AM,765991,6566,804026,804026.0,0.0,31469,0.8166402579021076,95.26943158554573,3.913928156552151
26-10-2020,8:00 AM,769576,6587,807023,807023.0,0.0,30860,0.8162096991039909,95.35985963225335,3.8239306686426535
27-10-2020,8:00 AM,773548,6606,808924,808924.0,0.0,28770,0.8166403765990378,95.62678323303548,3.5565763903654735
