Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed,Total_Confirmed_cases_Indian_National,Total_Confirmed_cases_Foreign_National,Active cases,%Death rate,%Cure rate,%Active rate
09-09-2020,8:00 AM,Manipur,5480,39,7202,7202.0,0.0,1683,0.5415162454873645,76.08997500694251,23.368508747570118
09-09-2020,8:00 AM,Meghalaya,1716,17,3076,3076.0,0.0,1343,0.5526657997399219,55.78673602080624,43.660598179453835
09-09-2020,8:00 AM,Mizoram,745,0,1123,1123.0,0.0,378,0.0,66.34016028495103,33.659839715048975
09-09-2020,8:00 AM,Nagaland,3739,10,4245,4245.0,0.0,496,0.23557126030624262,88.08009422850412,11.684334511189636
09-09-2020,8:00 AM,Odisha,102185,569,131382,131382.0,0.0,28628,0.43308824648734223,77.77701663850452,21.789895115008147
09-09-2020,8:00 AM,Puducherry,12581,337,17749,17749.0,0.0,4831,1.898698518226379,70.8828666403741,27.218434841399514
09-09-2020,8:00 AM,Punjab,49327,1990,67547,67547.0,0.0,16230,2.9460967918634435,73.02618917198396,24.027714036152606
09-09-2020,8:00 AM,Rajasthan,77872,1164,94126,94117.0,9.0,15090,1.2366402481779741,82.73165756539107,16.031702186430955
09-09-2020,8:00 AM,Sikkim,1413,7,1958,1958.0,0.0,538,0.35750766087844743,72.16547497446373,27.47701736465781
09-09-2020,8:00 AM,Tamil Nadu,416715,8012,474940,474931.0,9.0,50213,1.686949930517539,87.74055670189918,10.572493367583274
09-09-2020,8:00 AM,Telengana,115072,916,147642,147642.0,0.0,31654,0.6204196637813089,77.9398816055052,21.439698730713484
09-09-2020,8:00 AM,Tripura,9653,161,16717,16717.0,0.0,6903,0.9630914637793861,57.743614284859724,41.29329425136089
09-09-2020,8:00 AM,Uttarakhand,17473,360,26094,26085.0,9.0,8261,1.3796275005748446,66.96175365984519,31.658618839579983
09-09-2020,8:00 AM,Uttar Pradesh,211170,4047,278473,278464.0,9.0,63256,1.453282723998377,75.83140914918143,22.715308126820194
09-09-2020,8:00 AM,West Bengal,160025,3677,186956,186956.0,0.0,23254,1.9667729305291086,85.59500631164552,12.43822075782537
10-09-2020,8:00 AM,Andaman and Nicobar Islands,3078,51,3426,3426.0,0.0,297,1.4886164623467601,89.84238178633976,8.669001751313484
10-09-2020,8:00 AM,Andhra Pradesh,425607,4634,527512,527512.0,0.0,97271,0.878463428320114,80.6819560502889,18.439580521390983
10-09-2020,8:00 AM,Arunachal Pradesh,3906,9,5545,5545.0,0.0,1630,0.1623083859332732,70.44183949504058,29.39585211902615
10-09-2020,8:00 AM,Assam,103504,396,133066,133066.0,0.0,29166,0.2975966813460989,77.78395683345107,21.918446485202832
10-09-2020,8:00 AM,Bihar,135791,775,152192,152192.0,0.0,15626,0.509225189234651,89.22348086627419,10.26729394449117
10-09-2020,8:00 AM,Chandigarh,4140,80,6704,6704.0,0.0,2484,1.1933174224343674,61.75417661097852,37.05250596658711
10-09-2020,8:00 AM,Chhattisgarh,24414,477,52932,52932.0,0.0,28041,0.9011562004080707,46.12332804352754,52.97551575606438
10-09-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2346,2,2643,2643.0,0.0,295,0.07567158531971245,88.7627695800227,11.161558834657587
10-09-2020,8:00 AM,Delhi,172763,4638,201174,201174.0,0.0,23773,2.305466909242745,85.87739966397248,11.817133426784773
10-09-2020,8:00 AM,Goa,17156,262,22251,22247.0,4.0,4833,1.1774751696552965,77.10215271223765,21.72037211810705
10-09-2020,8:00 AM,Gujarat,88688,3149,108133,108132.0,1.0,16296,2.9121544764318013,82.0175154670637,15.070330056504492
10-09-2020,8:00 AM,Haryana,65143,882,83353,83353.0,0.0,17328,1.058150276534738,78.15315585521817,20.788693868247094
10-09-2020,8:00 AM,Himachal Pradesh,5597,63,8147,8147.0,0.0,2487,0.7732907818829017,68.70013501902541,30.526574199091687
10-09-2020,8:00 AM,Jammu and Kashmir,33871,832,47542,47542.0,0.0,12839,1.750031551049598,71.24437339615498,27.00559505279542
10-09-2020,8:00 AM,Jharkhand,40659,512,56897,56897.0,0.0,15726,0.8998716979805613,71.4607097034993,27.639418598520134
10-09-2020,8:00 AM,Karnataka,315433,6808,421730,421730.0,0.0,99489,1.6143029900647334,74.7950110260119,23.59068598392336
10-09-2020,8:00 AM,Kerala,70917,384,95917,95907.0,10.0,24616,0.4003461325938051,73.93579865925747,25.66385520814871
10-09-2020,8:00 AM,Ladakh,2329,35,3142,3142.0,0.0,778,1.1139401654996817,74.12476129853597,24.761298535964354
10-09-2020,8:00 AM,Madhya Pradesh,59850,1640,79192,79192.0,0.0,17702,2.0709162541670874,75.57581573896354,22.35326800686938
10-09-2020,8:00 AM,Maharashtra,686462,27787,967349,967339.0,10.0,253100,2.8724896598849017,70.96322009946772,26.164290240647375
10-09-2020,8:00 AM,Manipur,5548,40,7362,7362.0,0.0,1774,0.54333061668025,75.35995653355066,24.096712849769084
10-09-2020,8:00 AM,Meghalaya,1823,19,3197,3197.0,0.0,1355,0.59430716296528,57.02220832030028,42.38348451673444
10-09-2020,8:00 AM,Mizoram,750,0,1192,1192.0,0.0,442,0.0,62.91946308724832,37.080536912751676
10-09-2020,8:00 AM,Nagaland,3787,10,4375,4375.0,0.0,578,0.2285714285714286,86.56,13.211428571428572
10-09-2020,8:00 AM,Odisha,105295,580,135130,135130.0,0.0,29255,0.42921631021978834,77.9212610079183,21.64952268186191
10-09-2020,8:00 AM,Puducherry,12967,347,18084,18084.0,0.0,4770,1.9188232691882325,71.7042689670427,26.376907763769076
10-09-2020,8:00 AM,Punjab,50558,2061,69684,69684.0,0.0,17065,2.9576373342517654,72.55324034211583,24.489122323632397
10-09-2020,8:00 AM,Rajasthan,79450,1178,95736,95727.0,9.0,15108,1.2304671179075792,82.98863541405532,15.780897468037104
10-09-2020,8:00 AM,Sikkim,1429,7,1989,1989.0,0.0,553,0.35193564605329314,71.84514831573655,27.802916038210157
10-09-2020,8:00 AM,Tamil Nadu,423231,8090,480524,480515.0,9.0,49203,1.683578759853826,88.07697430305251,10.239446937093673
10-09-2020,8:00 AM,Telengana,117143,927,150176,150164.0,12.0,32106,0.6172757298103558,78.00380886426593,21.378915405923713
10-09-2020,8:00 AM,Tripura,9993,173,17252,17252.0,0.0,7086,1.002782286111755,57.92371898910271,41.07349872478554
10-09-2020,8:00 AM,Uttarakhand,18262,372,27211,27202.0,9.0,8577,1.367094189849693,67.11256477159972,31.520341038550587
10-09-2020,8:00 AM,Uttar Pradesh,216901,4112,285041,285032.0,9.0,64028,1.4425994856880238,76.09466708298105,22.462733431330932
10-09-2020,8:00 AM,West Bengal,162992,3730,190063,190063.0,0.0,23341,1.9625071686756497,85.75682799913713,12.280664832187222
11-09-2020,8:00 AM,Andaman and Nicobar Islands,3121,51,3465,3465.0,0.0,293,1.471861471861472,90.07215007215007,8.455988455988455
11-09-2020,8:00 AM,Andhra Pradesh,435647,4702,537687,537687.0,0.0,97338,0.8744864577347043,81.022416387229,18.103097155036295
11-09-2020,8:00 AM,Arunachal Pradesh,4005,9,5672,5672.0,0.0,1658,0.15867418899858957,70.61001410437235,29.231311706629054
11-09-2020,8:00 AM,Assam,105701,414,135805,135805.0,0.0,29690,0.3048488641802584,77.83292220463164,21.862228931188103
11-09-2020,8:00 AM,Bihar,137544,785,153568,153568.0,0.0,15239,0.5111742029589498,89.56553448635132,9.923291310689727
11-09-2020,8:00 AM,Chandigarh,4331,83,6987,6987.0,0.0,2573,1.1879204236439103,61.98654644339487,36.82553313296121
11-09-2020,8:00 AM,Chhattisgarh,25855,493,55680,55680.0,0.0,29332,0.8854166666666666,46.4349856321839,52.679597701149426
11-09-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2375,2,2671,2671.0,0.0,294,0.07487832272557095,88.91800823661549,11.007113440658928
11-09-2020,8:00 AM,Delhi,175400,4666,205482,205482.0,0.0,25416,2.2707585092611517,85.360274865925,12.368966624813853
11-09-2020,8:00 AM,Goa,17592,268,22890,22886.0,4.0,5030,1.1708169506334642,76.85452162516383,21.97466142420271
11-09-2020,8:00 AM,Gujarat,90103,3164,109465,109465.0,0.0,16198,2.8904215959439092,82.31215456995386,14.797423834102224
11-09-2020,8:00 AM,Haryana,66705,907,85944,85938.0,6.0,18332,1.055338359862236,77.61449315833566,21.330168481802104
11-09-2020,8:00 AM,Himachal Pradesh,5677,66,8466,8466.0,0.0,2723,0.7795889440113395,67.05646113867235,32.16394991731632
11-09-2020,8:00 AM,Jammu and Kashmir,34215,845,49134,49134.0,0.0,14074,1.719786705743477,69.63609720356575,28.644116090690762
11-09-2020,8:00 AM,Jharkhand,42115,517,58079,58079.0,0.0,15447,0.8901668417155943,72.51330084884383,26.59653230944059
11-09-2020,8:00 AM,Karnataka,322454,6937,430947,430947.0,0.0,101556,1.6097107068850696,74.82451438343926,23.565774909675667
11-09-2020,8:00 AM,Kerala,72578,396,99266,99256.0,10.0,26292,0.39892813249249487,73.11466161626338,26.48641025124413
11-09-2020,8:00 AM,Ladakh,2366,36,3177,3177.0,0.0,775,1.13314447592068,74.47277305634246,24.394082467736858
11-09-2020,8:00 AM,Madhya Pradesh,61285,1661,81379,81379.0,0.0,18433,2.0410671057643865,75.30812617505744,22.650806719178167
11-09-2020,8:00 AM,Maharashtra,700715,28282,990795,990785.0,10.0,261798,2.8544754464848934,70.72250061819044,26.423023935324665
11-09-2020,8:00 AM,Manipur,5793,44,7470,7470.0,0.0,1633,0.5890227576974565,77.55020080321286,21.86077643908969
11-09-2020,8:00 AM,Meghalaya,1842,20,3296,3296.0,0.0,1434,0.6067961165048543,55.88592233009708,43.50728155339806
11-09-2020,8:00 AM,Mizoram,750,0,1333,1333.0,0.0,583,0.0,56.264066016504124,43.735933983495876
11-09-2020,8:00 AM,Nagaland,3792,10,4636,4636.0,0.0,834,0.21570319240724764,81.7946505608283,17.98964624676445
11-09-2020,8:00 AM,Odisha,108001,591,139121,139121.0,0.0,30529,0.4248100574320196,77.63098310104154,21.94420684152644
11-09-2020,8:00 AM,Puducherry,13389,353,18536,18536.0,0.0,4794,1.9044022442813984,72.23241260250323,25.863185153215362
11-09-2020,8:00 AM,Punjab,51906,2149,72143,72143.0,0.0,18088,2.9788059825624105,71.94876841828037,25.072425599157228
11-09-2020,8:00 AM,Rajasthan,80482,1192,97376,97367.0,9.0,15702,1.2241209332895169,82.65075583305949,16.125123233651003
11-09-2020,8:00 AM,Sikkim,1470,7,2009,2009.0,0.0,532,0.34843205574912894,73.17073170731707,26.480836236933797
11-09-2020,8:00 AM,Tamil Nadu,429416,8154,486052,486043.0,9.0,48482,1.677598281665336,88.34774880053986,9.974652917794803
11-09-2020,8:00 AM,Telengana,119467,940,152602,152590.0,12.0,32195,0.6159814419208136,78.28665417229132,21.097364385787866
11-09-2020,8:00 AM,Tripura,10255,173,17811,17811.0,0.0,7383,0.9713098646903598,57.57677839537364,41.451911739935994
11-09-2020,8:00 AM,Uttarakhand,18783,377,28266,28257.0,9.0,9106,1.3337578716479161,66.45085969008703,32.21538243826505
11-09-2020,8:00 AM,Uttar Pradesh,221506,4206,292029,292020.0,9.0,66317,1.4402679185971257,75.85068606200069,22.709046019402184
11-09-2020,8:00 AM,West Bengal,166027,3771,193175,193175.0,0.0,23377,1.9521159570337776,85.94642163841077,12.101462404555456
12-09-2020,8:00 AM,Andaman and Nicobar Islands,3157,51,3494,3494.0,0.0,286,1.4596451058958215,90.3548941041786,8.185460789925587
12-09-2020,8:00 AM,Andhra Pradesh,446716,4779,547686,547686.0,0.0,96191,0.8725802740986623,81.56425397034067,17.563165755560668
12-09-2020,8:00 AM,Arunachal Pradesh,4126,10,5825,5825.0,0.0,1689,0.17167381974248927,70.83261802575107,28.99570815450644
12-09-2020,8:00 AM,Assam,108329,430,138339,138339.0,0.0,29580,0.3108306406725508,78.30691272887617,21.382256630451284
12-09-2020,8:00 AM,Bihar,139458,797,155445,155445.0,0.0,15190,0.512721541381196,89.71533339766476,9.771945060954035
12-09-2020,8:00 AM,Chandigarh,4600,86,7292,7292.0,0.0,2606,1.17937465715853,63.08283049917718,35.73779484366429
12-09-2020,8:00 AM,Chhattisgarh,27123,519,58643,58643.0,0.0,31001,0.8850161144552633,46.25104445543373,52.863939430111
12-09-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2413,2,2695,2695.0,0.0,280,0.07421150278293136,89.53617810760667,10.38961038961039
12-09-2020,8:00 AM,Delhi,178154,4687,209748,209734.0,14.0,26907,2.2345862654232698,84.93716269046665,12.828251044110075
12-09-2020,8:00 AM,Goa,18065,276,23445,23441.0,4.0,5104,1.1772232885476648,77.05267647686074,21.770100234591595
12-09-2020,8:00 AM,Gujarat,91343,3180,110809,110800.0,9.0,16286,2.869802994341615,82.43283487803336,14.697362127625013
12-09-2020,8:00 AM,Haryana,68525,932,88332,88332.0,0.0,18875,1.055110265815333,77.5766426663044,21.36824706788027
12-09-2020,8:00 AM,Himachal Pradesh,5839,71,8784,8784.0,0.0,2874,0.8082877959927139,66.47313296903461,32.71857923497268
12-09-2020,8:00 AM,Jammu and Kashmir,34689,854,50712,50712.0,0.0,15169,1.6840195614450229,68.40392806436346,29.91205237419151
12-09-2020,8:00 AM,Jharkhand,43328,532,59040,59040.0,0.0,15180,0.9010840108401084,73.38753387533875,25.71138211382114
12-09-2020,8:00 AM,Karnataka,334999,7067,440411,440411.0,0.0,98345,1.6046374863479793,76.06508465955663,22.330277854095378
12-09-2020,8:00 AM,Kerala,73900,410,102254,102250.0,4.0,27944,0.40096230954290296,72.27101140297691,27.328026287480196
12-09-2020,8:00 AM,Ladakh,2387,38,3228,3228.0,0.0,803,1.1771995043370507,73.94671623296159,24.87608426270136
12-09-2020,8:00 AM,Madhya Pradesh,62936,1691,83619,83619.0,0.0,18992,2.0222676664394457,75.26519092550737,22.712541408053195
12-09-2020,8:00 AM,Maharashtra,715023,28724,1015681,1015671.0,10.0,271934,2.828053296261326,70.39838295685358,26.77356374688509
12-09-2020,8:00 AM,Manipur,6002,44,7579,7579.0,0.0,1533,0.5805515239477503,79.19250560759995,20.2269428684523
12-09-2020,8:00 AM,Meghalaya,1889,24,3447,3447.0,0.0,1534,0.6962576153176675,54.801276472294745,44.502465912387585
12-09-2020,8:00 AM,Mizoram,790,0,1379,1379.0,0.0,589,0.0,57.28788977519942,42.71211022480058
12-09-2020,8:00 AM,Nagaland,3802,10,4946,4946.0,0.0,1134,0.20218358269308534,76.87019813991104,22.927618277395876
12-09-2020,8:00 AM,Odisha,112062,605,143117,143116.0,1.0,30450,0.4227310522160191,78.30097053459757,21.276298413186414
12-09-2020,8:00 AM,Puducherry,13783,365,19026,19026.0,0.0,4878,1.9184274151161567,72.4429727740986,25.63859981078524
12-09-2020,8:00 AM,Punjab,53308,2212,74616,74616.0,0.0,19096,2.9645116328937493,71.44312211858046,25.59236624852578
12-09-2020,8:00 AM,Rajasthan,81970,1207,99036,99027.0,9.0,15859,1.2187487378327073,82.767882386203,16.013368875964296
12-09-2020,8:00 AM,Sikkim,1486,8,2026,2026.0,0.0,532,0.3948667324777887,73.34649555774926,26.25863770977295
12-09-2020,8:00 AM,Tamil Nadu,435422,8231,491571,491562.0,9.0,47918,1.6744274987743377,88.57764188692985,9.747930614295798
12-09-2020,8:00 AM,Telengana,121925,950,154880,154880.0,0.0,32005,0.6133780991735538,78.72223657024794,20.664385330578515
12-09-2020,8:00 AM,Tripura,10734,182,18281,18281.0,0.0,7365,0.9955691701766862,58.716700399321695,40.28773043050161
12-09-2020,8:00 AM,Uttarakhand,19428,388,29221,29212.0,9.0,9405,1.3278121898634543,66.48643099141029,32.185756818726254
12-09-2020,8:00 AM,Uttar Pradesh,227442,4282,299045,299036.0,9.0,67321,1.4318915213429417,76.05611195639452,22.511996522262535
12-09-2020,8:00 AM,West Bengal,169043,3828,196332,196332.0,0.0,23461,1.9497585722144124,86.10058472383514,11.94965670395045
13-09-2020,8:00 AM,Andaman and Nicobar Islands,3202,51,3521,3521.0,0.0,268,1.4484521442771938,90.94007384265834,7.611474013064471
13-09-2020,8:00 AM,Andhra Pradesh,457008,4846,557587,557587.0,0.0,95733,0.8691020414751419,81.96173870624673,17.16915925227812
13-09-2020,8:00 AM,Arunachal Pradesh,4253,10,5975,5975.0,0.0,1712,0.16736401673640167,71.17991631799163,28.652719665271963
13-09-2020,8:00 AM,Assam,110885,453,140471,140471.0,0.0,29133,0.32248649187376754,78.93800143801923,20.739512070106997
13-09-2020,8:00 AM,Bihar,141499,808,156703,156703.0,0.0,14396,0.5156250997109181,90.29756928712277,9.186805613166309
13-09-2020,8:00 AM,Chandigarh,4864,92,7542,7542.0,0.0,2586,1.2198355873773536,64.49217714134183,34.28798727128083
13-09-2020,8:00 AM,Chhattisgarh,27978,539,61763,61763.0,0.0,33246,0.8726907695545877,45.29896539999676,53.82834383044865
13-09-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2444,2,2725,2725.0,0.0,279,0.07339449541284404,89.68807339449542,10.238532110091743
13-09-2020,8:00 AM,Delhi,181295,4715,214069,214055.0,14.0,28059,2.2025608565462536,84.68998313627849,13.107456007175255
13-09-2020,8:00 AM,Goa,18576,286,24185,24185.0,0.0,5323,1.182551168079388,76.80793880504446,22.009510026876164
13-09-2020,8:00 AM,Gujarat,92678,3195,112174,112165.0,9.0,16301,2.8482536060049566,82.61985843421826,14.531887959776776
13-09-2020,8:00 AM,Haryana,70713,956,91115,91115.0,0.0,19446,1.0492235087526751,77.60851670965265,21.342259781594688
13-09-2020,8:00 AM,Himachal Pradesh,5962,73,9229,9229.0,0.0,3194,0.7909849387799327,64.60071513706794,34.60829992415213
13-09-2020,8:00 AM,Jammu and Kashmir,35285,864,52410,52410.0,0.0,16261,1.648540354894104,67.32493798893341,31.026521656172484
13-09-2020,8:00 AM,Jharkhand,45074,542,60460,60460.0,0.0,14844,0.8964604697320543,74.55176976513397,24.551769765133972
13-09-2020,8:00 AM,Karnataka,344556,7161,449551,449551.0,0.0,97834,1.5929227162212962,76.64447415309942,21.762603130679278
13-09-2020,8:00 AM,Kerala,75844,425,105139,105139.0,0.0,28870,0.40422678549348956,72.13688545639582,27.458887758110688
13-09-2020,8:00 AM,Ladakh,2414,39,3294,3294.0,0.0,841,1.1839708561020037,73.28476017000607,25.531268973891923
13-09-2020,8:00 AM,Madhya Pradesh,64398,1728,85966,85966.0,0.0,19840,2.0100970150989923,74.91101133006072,23.078891654840287
13-09-2020,8:00 AM,Maharashtra,728512,29115,1037765,1037765.0,0.0,280138,2.805548462320467,70.2000934701016,26.994358067577917
13-09-2020,8:00 AM,Manipur,6102,45,7731,7731.0,0.0,1584,0.5820721769499418,78.9289871944121,20.48894062863795
13-09-2020,8:00 AM,Meghalaya,2020,25,3615,3615.0,0.0,1570,0.6915629322268326,55.87828492392808,43.43015214384509
13-09-2020,8:00 AM,Mizoram,823,0,1414,1414.0,0.0,591,0.0,58.2036775106082,41.7963224893918
13-09-2020,8:00 AM,Nagaland,3839,10,5064,5064.0,0.0,1215,0.1974723538704581,75.80963665086888,23.992890995260662
13-09-2020,8:00 AM,Odisha,115279,616,146894,146894.0,0.0,30999,0.419350007488393,78.47767778125724,21.10297221125437
13-09-2020,8:00 AM,Puducherry,14228,370,19445,19445.0,0.0,4847,1.9028027770635125,73.17048084340448,24.926716379532014
13-09-2020,8:00 AM,Punjab,55385,2288,77057,77057.0,0.0,19384,2.969230569578364,71.87536498955319,25.155404440868452
13-09-2020,8:00 AM,Rajasthan,82902,1221,100705,100696.0,9.0,16582,1.2124522119060623,82.32163249093888,16.465915297155057
13-09-2020,8:00 AM,Sikkim,1503,11,2055,2055.0,0.0,541,0.5352798053527981,73.13868613138686,26.32603406326034
13-09-2020,8:00 AM,Tamil Nadu,441649,8307,497066,497057.0,9.0,47110,1.6712066405668462,88.85117871670965,9.477614642723502
13-09-2020,8:00 AM,Telengana,124528,961,157096,157096.0,0.0,31607,0.6117278606711819,79.2687274023527,20.119544736976117
13-09-2020,8:00 AM,Tripura,11132,194,18910,18910.0,0.0,7584,1.0259122157588578,58.868323638286626,40.10576414595452
13-09-2020,8:00 AM,Uttarakhand,20153,402,30336,30335.0,1.0,9781,1.3251582278481011,66.43262130801688,32.242220464135016
13-09-2020,8:00 AM,Uttar Pradesh,233527,4349,305831,305831.0,0.0,67955,1.4220271980276689,76.35818474909345,22.21978805287888
13-09-2020,8:00 AM,West Bengal,172085,3887,199493,199493.0,0.0,23521,1.9484392936092993,86.26117207120049,11.790388635190208
14-09-2020,8:00 AM,Andaman and Nicobar Islands,3243,51,3546,3546.0,0.0,252,1.4382402707275803,91.45516074450084,7.1065989847715745
14-09-2020,8:00 AM,Andhra Pradesh,467139,4912,567123,567123.0,0.0,95072,0.8661260432040315,82.3699620717199,16.763911885076077
14-09-2020,8:00 AM,Arunachal Pradesh,4379,10,6121,6121.0,0.0,1732,0.16337199803953603,71.54059794151283,28.29603006044764
14-09-2020,8:00 AM,Assam,113133,469,141763,141763.0,0.0,28161,0.33083385650698705,79.80432129681229,19.864844846680725
14-09-2020,8:00 AM,Bihar,143350,822,158285,158285.0,0.0,14113,0.5193164229080456,90.5644881068958,8.916195470196167
14-09-2020,8:00 AM,Chandigarh,5170,93,7991,7991.0,0.0,2728,1.1638092854461268,64.69778500813415,34.138405706419725
14-09-2020,8:00 AM,Chhattisgarh,31931,555,63991,63991.0,0.0,31505,0.867309465393571,49.89920457564345,49.23348595896298
14-09-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2488,2,2745,2745.0,0.0,255,0.07285974499089254,90.63752276867031,9.289617486338798
14-09-2020,8:00 AM,Delhi,184748,4744,218304,218304.0,0.0,28812,2.173116388155966,84.62877455291704,13.198109058927002
14-09-2020,8:00 AM,Goa,19129,290,24592,24592.0,0.0,5173,1.179245283018868,77.78545868575146,21.03529603122967
14-09-2020,8:00 AM,Gujarat,93883,3210,113500,113500.0,0.0,16407,2.8281938325991187,82.71629955947137,14.455506607929516
14-09-2020,8:00 AM,Haryana,72587,975,93641,93632.0,9.0,20079,1.0412105808353178,77.51625890368535,21.44253051547933
14-09-2020,8:00 AM,Himachal Pradesh,6114,77,9555,9555.0,0.0,3364,0.805860805860806,63.98744113029827,35.20669806384092
14-09-2020,8:00 AM,Jammu and Kashmir,35737,878,54096,54096.0,0.0,17481,1.6230405205560485,66.06218574386277,32.314773735581184
14-09-2020,8:00 AM,Jharkhand,46583,555,61474,61474.0,0.0,14336,0.9028207046881608,75.7767511468263,23.32042814848554
14-09-2020,8:00 AM,Karnataka,352958,7265,459445,459445.0,0.0,99222,1.5812556453982523,76.82268824342412,21.596056111177617
14-09-2020,8:00 AM,Kerala,77699,439,108278,108268.0,10.0,30140,0.4054378544117919,71.75880603631394,27.835756109274275
14-09-2020,8:00 AM,Ladakh,2436,40,3345,3345.0,0.0,869,1.195814648729447,72.82511210762331,25.979073243647232
14-09-2020,8:00 AM,Madhya Pradesh,65998,1762,88247,88247.0,0.0,20487,1.9966684419866967,74.7878114836765,23.215520074336805
14-09-2020,8:00 AM,Maharashtra,740061,29531,1060308,1060308.0,0.0,290716,2.7851341308374544,69.79679489355924,27.418070975603314
14-09-2020,8:00 AM,Manipur,6191,46,7875,7875.0,0.0,1638,0.5841269841269842,78.61587301587302,20.8
14-09-2020,8:00 AM,Meghalaya,2075,26,3724,3724.0,0.0,1623,0.6981740064446832,55.71965628356605,43.58216970998926
14-09-2020,8:00 AM,Mizoram,830,0,1428,1428.0,0.0,598,0.0,58.123249299719895,41.87675070028011
14-09-2020,8:00 AM,Nagaland,3901,10,5083,5083.0,0.0,1172,0.19673421207948064,76.74601613220538,23.05724965571513
14-09-2020,8:00 AM,Odisha,118642,626,150807,150807.0,0.0,31539,0.41510009482318455,78.67141445688861,20.91348544828821
14-09-2020,8:00 AM,Puducherry,14570,385,19833,19833.0,0.0,4878,1.9412090959511925,73.4634195532698,24.595371350779004
14-09-2020,8:00 AM,Punjab,57536,2356,79679,79679.0,0.0,19787,2.9568644184791477,72.20974158812234,24.833393993398513
14-09-2020,8:00 AM,Rajasthan,84518,1236,102408,102408.0,0.0,16654,1.2069369580501523,82.53066166705726,16.262401374892587
14-09-2020,8:00 AM,Sikkim,1505,14,2086,2086.0,0.0,567,0.6711409395973155,72.14765100671141,27.181208053691275
14-09-2020,8:00 AM,Tamil Nadu,447366,8381,502759,502750.0,9.0,47012,1.667001485801348,88.98219624114138,9.350802273057269
14-09-2020,8:00 AM,Telengana,127007,974,158513,158501.0,12.0,30532,0.6144606436065181,80.12402768227211,19.261511674121365
14-09-2020,8:00 AM,Tripura,11536,200,19165,19165.0,0.0,7429,1.0435690060005216,60.1930602661101,38.76337072788938
14-09-2020,8:00 AM,Uttarakhand,21040,414,31973,31964.0,9.0,10519,1.294842523379101,65.8055234103775,32.899634066243394
14-09-2020,8:00 AM,Uttar Pradesh,239485,4429,312036,312027.0,9.0,68122,1.4193875065697548,76.74915714853414,21.831455344896103
14-09-2020,8:00 AM,West Bengal,175139,3945,202708,202708.0,0.0,23624,1.9461491406357914,86.39964875584585,11.654202103518362
15-09-2020,8:00 AM,Andaman and Nicobar Islands,3278,52,3557,3557.0,0.0,227,1.4619061006466123,92.15631149845376,6.381782400899634
15-09-2020,8:00 AM,Andhra Pradesh,476903,4972,575079,575079.0,0.0,93204,0.8645768668304703,82.92825855230325,16.20716458086628
15-09-2020,8:00 AM,Arunachal Pradesh,4531,11,6298,6298.0,0.0,1756,0.17465862178469355,71.94347411876785,27.881867259447446
15-09-2020,8:00 AM,Assam,115054,482,144166,144166.0,0.0,28630,0.33433680618176265,79.80661182248242,19.85905137133582
15-09-2020,8:00 AM,Bihar,145560,831,160366,160366.0,0.0,13975,0.5181896411957647,90.76736964194406,8.714440716860182
15-09-2020,8:00 AM,Chandigarh,5300,98,8245,8245.0,0.0,2847,1.1885991510006064,64.28138265615524,34.530018192844146
15-09-2020,8:00 AM,Chhattisgarh,33109,573,67327,67327.0,0.0,33645,0.8510701501626391,49.176407681910675,49.972522167926684
15-09-2020,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,2513,2,2763,2763.0,0.0,248,0.07238508867173363,90.95186391603329,8.97575099529497
15-09-2020,8:00 AM,Delhi,188122,4770,221533,221533.0,0.0,28641,2.153178081820767,84.91827402689441,12.92854789128482
15-09-2020,8:00 AM,Goa,19648,304,24898,24898.0,0.0,4946,1.2209816049481885,78.91396899349346,19.86504940155836
15-09-2020,8:00 AM,Gujarat,95138,3227,114834,114834.0,0.0,16469,2.810143337339116,82.84828535102844,14.341571311632443
15-09-2020,8:00 AM,Haryana,74712,1000,96129,96113.0,16.0,20417,1.0402688054593308,77.72056299347751,21.239168201063155
15-09-2020,8:00 AM,Himachal Pradesh,6182,82,9923,9923.0,0.0,3659,0.8263629950619772,62.29970774967247,36.873929255265544
15-09-2020,8:00 AM,Jammu and Kashmir,36381,895,55325,55325.0,0.0,18049,1.6177135110709444,65.75869859918663,32.62358788974243
15-09-2020,8:00 AM,Jharkhand,48112,561,62737,62737.0,0.0,14064,0.8942091588695666,76.68839759631477,22.41739324481566
15-09-2020,8:00 AM,Karnataka,361823,7384,467689,467689.0,0.0,98482,1.5788269555195868,77.36401754157143,21.057155502908984
15-09-2020,8:00 AM,Kerala,79809,454,110818,110818.0,0.0,30555,0.40968073778628017,72.0180837048133,27.572235557400422
15-09-2020,8:00 AM,Ladakh,2475,41,3419,3419.0,0.0,903,1.1991810470897923,72.38958759871308,26.411231354197135
15-09-2020,8:00 AM,Madhya Pradesh,67711,1791,90730,90730.0,0.0,21228,1.9739887578529705,74.62911936514935,23.396891876997685
15-09-2020,8:00 AM,Maharashtra,755850,29894,1077374,1077374.0,0.0,291630,2.7747096180156565,70.156695817794,27.068594564190334
