Date,Time,Cured,Deaths,Confirmed,Total_Confirmed_cases_Indian_National,Total_Confirmed_cases_Foreign_National,Active cases,%Death rate,%Cure rate,%Active rate,Daily_cases
09-03-2020,6:00 PM,-0.6588811033538498,-0.7615792213006867,-0.7188587874757294,-0.7189138069890979,15.231546211727823,-0.9106571884670908,-1.0928217301283667,-1.9507720198787728,2.136766318229987,-0.7188587874757294
10-03-2020,6:00 PM,-0.6588811033538498,-0.7615792213006867,-0.7188469203255072,-0.718846559815996,-0.0656532164298613,-0.9105901269521955,-1.0928217301283667,-1.9507720198787728,2.136766318229987,-0.7188469203255072
11-03-2020,6:00 PM,-0.6588811033538498,-0.7615792213006867,-0.7188469203255072,-0.718846559815996,-0.0656532164298613,-0.9105901269521955,-1.0928217301283667,-1.9507720198787728,2.136766318229987,-0.7188469203255072
12-03-2020,6:00 PM,-0.6588811033538498,-0.7615792213006867,-0.7188469203255072,-0.718846559815996,-0.0656532164298613,-0.9105901269521955,-1.0928217301283667,-1.9507720198787728,2.136766318229987,-0.7188469203255072
13-03-2020,6:00 PM,-0.6588811033538498,-0.7613058442369502,-0.7188390088920258,-0.7188386483838664,-0.0656532164298613,-0.9105677731138971,6.320583606734831,-1.9507720198787728,1.4358928155321107,-0.7188390088920258
14-03-2020,6:00 PM,-0.6588811033538498,-0.7613058442369502,-0.7188390088920258,-0.7188386483838664,-0.0656532164298613,-0.9105677731138971,6.320583606734831,-1.9507720198787728,1.4358928155321107,-0.7188390088920258
15-03-2020,6:00 PM,-0.6588811033538498,-0.7613058442369502,-0.7188390088920258,-0.7188386483838664,-0.0656532164298613,-0.9105677731138971,6.320583606734831,-1.9507720198787728,1.4358928155321107,-0.7188390088920258
16-03-2020,6:00 PM,-0.6588811033538498,-0.7613058442369502,-0.7188390088920258,-0.7188386483838664,-0.0656532164298613,-0.9105677731138971,6.320583606734831,-1.9507720198787728,1.4358928155321107,-0.7188390088920258
17-03-2020,6:00 PM,-0.6588811033538498,-0.7613058442369502,-0.7188192303083222,-0.7188188698035423,-0.0656532164298613,-0.9104560039224051,2.950853908160651,-1.9507720198787728,1.7544716803947813,-0.7188192303083222
18-03-2020,6:00 PM,-0.6588811033538498,-0.7613058442369502,-0.7188192303083222,-0.7188188698035423,-0.0656532164298613,-0.9104560039224051,2.950853908160651,-1.9507720198787728,1.7544716803947813,-0.7188192303083222
19-03-2020,6:00 PM,-0.6588811033538498,-0.7613058442369502,-0.7188073631581,-0.7188070026553478,-0.0656532164298613,-0.91038894240751,2.0843519856701467,-1.9507720198787728,1.836391959930897,-0.7188073631581
20-03-2020,6:00 PM,-0.6588763358470455,-0.7613058442369502,-0.7188034074413593,-0.718803046939283,-0.0656532164298613,-0.91038894240751,1.872540404616913,-1.6818212641170027,1.5760675160716857,-0.7188034074413593
21-03-2020,6:00 PM,-0.6588763358470455,-0.7613058442369502,-0.7188034074413593,-0.718803046939283,-0.0656532164298613,-0.91038894240751,1.872540404616913,-1.6818212641170027,1.5760675160716857,-0.7188034074413593
22-03-2020,6:00 PM,-0.6588715683402412,-0.7613058442369502,-0.7187598945572115,-0.7187595340625701,-0.0656532164298613,-0.910165404024526,0.6179641168400638,-1.640444224769038,1.6515462009776103,-0.7187598945572115
23-03-2020,6:00 PM,-0.6588715683402412,-0.7613058442369502,-0.7187322045400264,-0.7187318440501164,-0.0656532164298613,-0.9100089271564372,0.2550701493013058,-1.706271332822618,1.7544716803947813,-0.7187322045400264
24-03-2020,6:00 PM,-0.6588668008334368,-0.7613058442369502,-0.7187163816730635,-0.7187160211858571,-0.0656532164298613,-0.909941865641542,0.10935210828188172,-1.6236697493577008,1.6821456678313644,-0.7187163816730635
25-03-2020,6:00 PM,-0.6588668008334368,-0.7613058442369502,-0.7187005588061007,-0.7187001983215978,-0.0656532164298613,-0.9098524502883484,-0.007933144245947387,-1.6555821659939034,1.726498902016596,-0.7187005588061007
26-03-2020,6:00 PM,-0.6588668008334368,-0.7610324671732138,-0.7186451787717306,-0.7186448182966904,-0.0656532164298613,-0.9095618503904692,0.5246485251872403,-1.7307214015282335,1.7544716803947813,-0.7186451787717306
27-03-2020,10:00 AM,-0.6588668008334368,-0.7610324671732138,-0.7186451787717306,-0.7186448182966904,-0.0656532164298613,-0.9095618503904692,0.5246485251872403,-1.7307214015282335,1.7544716803947813,-0.7186451787717306
28-03-2020,6:00 PM,-0.6588668008334368,-0.7610324671732138,-0.7186451787717306,-0.7186448182966904,-0.0656532164298613,-0.9095618503904692,0.5246485251872403,-1.7307214015282335,1.7544716803947813,-0.7186451787717306
29-03-2020,7:30 PM,-0.6588572658198283,-0.7607590901094774,-0.7185621087201756,-0.7185617482593293,-0.0656532164298613,-0.9091594813010981,0.6629847970234435,-1.68536008985071,1.6941093691576437,-0.7185621087201756
30-03-2020,9:30 PM,-0.6588572658198283,-0.7607590901094774,-0.7185344187029906,-0.7185340582468756,-0.0656532164298613,-0.9090030044330093,0.5149047284684715,-1.7077442285277757,1.7314418829348297,-0.7185344187029906
31-03-2020,8:30 PM,-0.6588572658198283,-0.7607590901094774,-0.7185344187029906,-0.7185340582468756,-0.0656532164298613,-0.9090030044330093,0.5149047284684715,-1.7077442285277757,1.7314418829348297,-0.7185344187029906
01-04-2020,7:30 PM,-0.6588429632994154,-0.7607590901094774,-0.7184632158016577,-0.7184628553577088,-0.0656532164298613,-0.9086676968585333,0.2283792209957677,-1.6312265674885509,1.6787697719125627,-0.7184632158016577
02-04-2020,6:00 PM,-0.658838195792611,-0.7607590901094774,-0.7184276143509912,-0.7184272539131255,-0.0656532164298613,-0.9084888661521462,0.12028096135833846,-1.620696092352964,1.6780127528277404,-0.7184276143509912
03-04-2020,6:00 PM,-0.6588334282858067,-0.7607590901094774,-0.7183722343166212,-0.7183718738882181,-0.0656532164298613,-0.908198266254267,-0.0166822457449991,-1.6254283637153413,1.6958942762103548,-0.7183722343166212
04-04-2020,6:00 PM,-0.6588238932721981,-0.7607590901094774,-0.7183564114496583,-0.7183560510239588,-0.0656532164298613,-0.9081535585776702,-0.05031160463197937,-1.5725600195887837,1.6439646366455425,-0.7183564114496583
05-04-2020,6:00 PM,-0.6588238932721981,-0.760485713045741,-0.7182931199818069,-0.7182927595669217,-0.0656532164298613,-0.9078182510031942,0.14274582601549973,-1.6145835751765603,1.6695173164314023,-0.7182931199818069
06-04-2020,6:00 PM,-0.6588238932721981,-0.760485713045741,-0.7182654299646218,-0.718265069554468,-0.0656532164298613,-0.9076617741351055,0.08546785983664512,-1.63016846996408,1.691177866183655,-0.7182654299646218
07-04-2020,6:00 PM,-0.6587619156837422,-0.760485713045741,-0.7181704927628446,-0.7181701323689125,-0.0656532164298613,-0.907415881913823,-0.07612614107284235,-1.374448971817837,1.4398978069760981,-0.7181704927628446
08-04-2020,5:00 PM,-0.6587619156837422,-0.760485713045741,-0.7181704927628446,-0.7181701323689125,-0.0656532164298613,-0.907415881913823,-0.07612614107284235,-1.374448971817837,1.4398978069760981,-0.7181704927628446
09-04-2020,5:00 PM,-0.6587476131633293,-0.7602123359820046,-0.7181467584624004,-0.7181463980725236,-0.0656532164298613,-0.9073711742372262,0.13591948592630715,-1.3266873932492511,1.3700649174886632,-0.7181467584624004
